blob_id,ra,dec,l,b
0,104.70329670329672,-19.477283829995116,231.17446873544324,-7.183256058605629
0,104.7912087912088,-19.565217391304344,231.29092015556594,-7.14792986973105
0,104.96703296703298,-19.653150952613586,231.4443576417369,-7.038474187992306
0,105.05494505494507,-19.829018075232042,231.6401553511961,-7.042377500815384
0,104.96703296703298,-20.004885197850513,231.76206148244054,-7.1944564579569255
0,104.7912087912088,-20.092818759159755,231.7678391785505,-7.381486856478545
0,104.7912087912088,-20.180752320468983,231.84737420709646,-7.420364246559229
0,104.96703296703298,-20.356619443087453,232.0799836033454,-7.350219689520719
0,105.05494505494507,-20.44455300439668,232.19625761826262,-7.315257676565846
0,104.96703296703298,-20.62042012701515,232.31857121727228,-7.466895392043718
0,104.7912087912088,-20.70835368832438,232.3248820657862,-7.653328897267682
0,104.87912087912089,-20.88422081094285,232.52071229688667,-7.657147013186874
0,105.05494505494507,-21.060087933561306,232.753039445832,-7.587455370508527
0,104.96703296703298,-21.148021494870548,232.79613034336055,-7.699860454056673
0,104.87912087912089,-21.323888617489004,232.919019394041,-7.850918469482855
0,104.87912087912089,-21.499755740107474,233.07844569842104,-7.928322587991161
0,104.96703296703298,-21.587689301416702,233.1944964791459,-7.893594555773198
0,105.14285714285715,-21.675622862725945,233.34686587566236,-7.785608868566231
0,105.23076923076924,-21.851489985344415,233.5425184534324,-7.789877637091333
0,105.40659340659342,-22.02735710796287,233.77442512250636,-7.72112792977449
0,105.31868131868133,-22.115290669272113,233.81778796612954,-7.833037278067957
0,105.23076923076924,-22.29115779189057,233.94098526448576,-7.983582513386954
0,105.23076923076924,-22.46702491450904,234.10047723960218,-8.060958184884756
0,105.31868131868133,-22.554958475818268,234.21631235222156,-8.026710075426658
0,105.40659340659342,-22.730825598436738,234.41185669583058,-8.031256747975979
0,105.23076923076924,-22.818759159745966,234.41964474577355,-8.215523909498522
0,105.14285714285715,-22.994626282364436,234.5434571264981,-8.36544426628582
0,105.14285714285715,-23.082559843673664,234.62335366677613,-8.403974604470962
0,105.31868131868133,-23.258426966292134,234.85474489647066,-8.335784540212908
0,105.4945054945055,-23.346360527601377,235.0062244353314,-8.22930017853525
0,105.58241758241759,-23.434294088910605,235.12185935643228,-8.195474177150649
0,105.75824175824177,-23.610161211529075,235.35306131833153,-8.128078037352267
0,105.75824175824177,-23.78602833414753,235.51260014573828,-8.205474653392473
0,105.58241758241759,-23.873961895456773,235.52101924120055,-8.388588682862794
0,105.40659340659342,-23.961895456766,235.52972466006025,-8.571593869199859
0,105.58241758241759,-24.13776257938447,235.7607049599191,-8.504265177486696
0,105.67032967032968,-24.2256961406937,235.87616000984585,-8.470731378870674
0,105.75824175824177,-24.40156326331217,236.07147911047608,-8.475864334018052
0,105.58241758241759,-24.489496824621398,236.08051128368282,-8.658271880617049
0,105.4945054945055,-24.665363947239868,236.2051990330816,-8.807040636075532
0,105.67032967032968,-24.841231069858324,236.43585196834874,-8.740253811657558
0,105.75824175824177,-24.929164631167566,236.55114246817158,-8.70699451042547
0,105.93406593406594,-25.105031753786037,236.78165179249282,-8.640746820362617
0,106.02197802197803,-25.192965315095265,236.89687071690588,-8.607759504853936
0,106.10989010989012,-25.368832437713735,237.09198443766047,-8.613438019908749
0,105.93406593406594,-25.456765999022963,237.1015904967759,-8.794720052643891
0,105.84615384615385,-25.632633121641433,237.22662129696738,-8.94290764504486
0,105.93406593406594,-25.72056668295066,237.34171878842483,-8.910022956853739
0,106.02197802197803,-25.80850024425989,237.4567918435655,-8.877231278610621
0,106.10989010989012,-25.98436736687836,237.65187463070635,-8.882990019302284
0,106.02197802197803,-26.16023448949683,237.77711427010595,-9.030841755811492
0,105.84615384615385,-26.248168050806058,237.78766087583492,-9.211147591329151
0,105.93406593406594,-26.424035173424528,237.98280650278906,-9.216738279859445
0,106.10989010989012,-26.59990229604299,238.21258750179825,-9.151706083561022
0,106.02197802197803,-26.687835857352226,238.25811089925924,-9.260734928732353
0,105.93406593406594,-26.86370297997069,238.38404908713554,-9.407861018990534
0,105.75824175824177,-26.951636541279925,238.39547015912706,-9.58727164711698
0,105.93406593406594,-27.127503663898388,238.62500684634867,-9.522317551312927
0,106.02197802197803,-27.215437225207623,238.73973642239596,-9.489985917981567
0,106.1978021978022,-27.391304347826086,238.96911825607702,-9.425616091512916
0,106.37362637362638,-27.47923790913532,239.1181703869351,-9.323358155250878
0,106.46153846153847,-27.567171470444556,239.2327937342566,-9.291489375836992
0,106.37362637362638,-27.74303859306302,239.35890412293745,-9.438152473685236
0,106.28571428571429,-27.91890571568149,239.4852833339791,-9.584568508672241
0,106.28571428571429,-28.094772838299953,239.64601442830246,-9.660835400025354
0,106.37362637362638,-28.182706399609188,239.76048414248947,-9.629111445880017
0,106.46153846153847,-28.35857352222765,239.95527510793826,-9.635656419264455
0,106.28571428571429,-28.446507083536886,239.96769563038788,-9.813144663996402
0,106.1978021978022,-28.62237420615535,240.09481323204102,-9.95878693795564
0,106.1978021978022,-28.710307767464585,240.17535830475265,-9.996728532938265
0,106.37362637362638,-28.886174890083048,240.4039597401729,-9.933675117350944
0,106.46153846153847,-28.974108451392283,240.51822009550762,-9.902303376720905
0,106.63736263736264,-29.149975574010746,240.74666024490216,-9.839872369953076
0,106.72527472527473,-29.23790913531998,240.8608400997253,-9.80881411665585
0,106.81318681318682,-29.41377625793845,241.05539464139537,-9.816006908717252
0,106.63736263736264,-29.50170981924768,241.06856535238379,-9.992079470164915
0,106.54945054945055,-29.67757694186615,241.19614894834808,-10.136968831263557
0,106.54945054945055,-29.765510503175378,241.27675261440413,-10.174881361379875
0,106.72527472527473,-29.853444064484613,241.42420683424982,-10.075202043408746
0,106.9010989010989,-30.029311187103076,241.65215529796524,-10.013864175327067
0,106.98901098901099,-30.11724474841231,241.7660885578594,-9.983357333856622
0,107.16483516483517,-30.29311187103078,241.9938732426449,-9.922670321680894
0,107.16483516483517,-30.468978993649245,242.15476514803805,-9.998943277654025
0,106.98901098901099,-30.55691255495848,242.16870179818864,-10.173553476047553
0,106.9010989010989,-30.732779677576943,242.29675899145832,-10.31767146546643
0,107.07692307692308,-30.908646800195413,242.52421163343212,-10.257310060725809
0,107.16483516483517,-30.99658036150464,242.63789606490275,-10.227295849451366
0,107.07692307692308,-31.17244748412311,242.76611012725644,-10.37111598121862
0,106.98901098901099,-31.348314606741575,242.8946192283288,-10.514658877605598
0,106.98901098901099,-31.524181729360038,243.0561500650631,-10.590237544375162
0,107.07692307692308,-31.612115290669273,243.1696658292813,-10.560389267852637
0,107.25274725274726,-31.787982413287743,243.3966116933996,-10.501032441357491
0,107.34065934065934,-31.87591597459697,243.5100418214463,-10.471524859325248
0,107.51648351648352,-32.05178309721544,243.73681652773752,-10.41285376886611
0,107.51648351648352,-32.227650219833905,243.89812703917968,-10.48877699182291
0,107.34065934065934,-32.31558378114314,243.91371884796166,-10.66081873532235
0,107.25274725274726,-32.4914509037616,244.04293658623413,-10.803367637851386
0,107.42857142857143,-32.66731802638007,244.26936498741745,-10.745043197960078
0,107.51648351648352,-32.7552515876893,244.38253547266058,-10.716056089633641
0,107.42857142857143,-32.93111871030777,244.51191747043,-10.858292623612812
0,107.34065934065934,-33.106985832926235,244.64160745705996,-11.000236347886851
0,107.34065934065934,-33.2828529555447,244.80358612002286,-11.075428797315565
0,107.42857142857143,-33.37078651685393,244.91658101676714,-11.046618123400936
0,107.6043956043956,-33.5466536394724,245.14248154870774,-10.989353563425905
0,107.69230769230771,-33.63458720078163,245.25538719128346,-10.960900614475486
0,107.86813186813188,-33.8104543234001,245.48110923569863,-10.904355712398576
0,107.86813186813188,-33.986321446018565,245.64285920458897,-10.979912775371618
0,107.69230769230771,-34.0742550073278,245.66017945324364,-11.149251459560517
0,107.6043956043956,-34.25012212994626,245.79060940481267,-11.290151613972851
0,107.6043956043956,-34.3380556912555,245.87172010200646,-11.327653042746991
0,107.7802197802198,-34.51392281387396,246.09702991191932,-11.271552155056266
0,107.86813186813188,-34.601856375183196,246.20963917724475,-11.243685542549914
0,108.04395604395606,-34.77772349780166,246.43476640690255,-11.188322270723052
0,108.13186813186815,-34.865657059110895,246.54728435753347,-11.160826523908185
0,108.21978021978023,-35.041524181729365,246.7407176723634,-11.171207242762806
0,108.04395604395606,-35.12945774303859,246.75889100411268,-11.338882340840298
0,107.95604395604397,-35.30532486565706,246.88984730595016,-11.478914699375792
0,107.95604395604397,-35.39325842696629,246.97102295835464,-11.516393168400365
0,108.13186813186815,-35.56912554958476,247.1956599310511,-11.461909855452012
0,108.21978021978023,-35.65705911089399,247.30793184931926,-11.434857468522047
0,108.39560439560441,-35.83292623351246,247.53238248436563,-11.38113347122704
0,108.4835164835165,-35.920859794821695,247.64456116996473,-11.354462752069432
0,108.57142857142858,-36.09672691744016,247.83771572154959,-11.365658676486818
0,108.4835164835165,-36.27259404005862,247.96882786932886,-11.505119238733055
0,108.30769230769232,-36.360527601367856,247.9882504781995,-11.670772843880917
0,108.30769230769232,-36.53639472398632,248.15075494446276,-11.745666159513824
0,108.39560439560441,-36.624328285295555,248.2627181098056,-11.71923540272579
0,108.57142857142858,-36.800195407914025,248.48654917503399,-11.666763280806226
0,108.65934065934067,-36.88812896922325,248.5984170323732,-11.640722788842957
0,108.83516483516485,-37.06399609184172,248.82205727745202,-11.58903511616231
0,108.92307692307693,-37.15192965315095,248.93382961249634,-11.563388800864214
0,109.09890109890111,-37.32779677576942,249.15727856316371,-11.512493366154064
0,109.1868131868132,-37.41573033707866,249.26895511593614,-11.487245104349235
0,109.27472527472528,-37.59159745969712,249.46157768764627,-11.500007412700898
0,109.1868131868132,-37.76746458231558,249.59311149881006,-11.638445022744524
0,109.01098901098902,-37.85539814362482,249.61347058492214,-11.801632088996245
0,109.01098901098902,-38.03126526624328,249.77592731691436,-11.876785180260264
0,109.09890109890111,-38.119198827552516,249.88738130694855,-11.851792167926064
0,109.27472527472528,-38.29506595017099,250.11019141967955,-11.802211633987099
0,109.36263736263737,-38.382999511480214,250.2215474680621,-11.777624951416529
0,109.53846153846155,-38.558866634098685,250.44416135036465,-11.728860842674194
0,109.62637362637363,-38.64680019540791,250.5554190998033,-11.704684247534352
0,109.53846153846155,-38.82266731802638,250.6874990365263,-11.842209115088481
0,109.45054945054946,-38.998534440644846,250.81992112514575,-11.979395377786567
0,109.27472527472528,-39.08646800195408,250.84159014365105,-12.140428255829308
0,109.45054945054946,-39.262335124572544,251.06375111349308,-12.092191138718833
0,109.53846153846155,-39.35026868588178,251.17478151489263,-12.068280213436905
0,109.71428571428572,-39.52613580850024,251.39674192348897,-12.02087566980625
0,109.80219780219781,-39.61406936980948,251.5076718347431,-11.997382863543221
0,109.97802197802199,-39.78993649242795,251.72943081862164,-11.950818202122688
0,110.06593406593407,-39.877870053737176,251.8402597851595,-11.927747150865873
0,110.15384615384616,-40.05373717635565,252.03214292074674,-11.942735063512758
0,110.32967032967034,-40.22960429897411,252.2535725443586,-11.897395035675975
0,110.24175824175825,-40.317537860283345,252.3050594191757,-11.995852736614063
0,110.15384615384616,-40.49340498290181,252.43792433488642,-12.13197269739094
0,110.06593406593407,-40.66927210552028,252.5711405267296,-12.26774136993484
0,110.15384615384616,-40.84513922813874,252.76296358016583,-12.282937547434011
0,110.32967032967034,-41.021006350757204,252.98385738944904,-12.23844471833502
0,110.41758241758242,-41.10893991206644,253.09425236357797,-12.216414928179777
0,110.5934065934066,-41.2848070346849,253.31493812639866,-12.172790529909966
0,110.68131868131869,-41.37274059599414,253.42522878029837,-12.151196690885405
0,110.85714285714286,-41.54860771861261,253.6457052835511,-12.108447645214667
0,110.94505494505495,-41.72447484123107,253.83693771069957,-12.125406994621429
0,111.03296703296704,-41.812408402540306,253.94705780506905,-12.104448767838617
0,111.12087912087912,-41.98827552515877,254.13815143553182,-12.12182686823445
0,111.20879120879121,-42.16414264777724,254.32917159597164,-12.139428523462223
0,111.2967032967033,-42.3400097703957,254.5201180027283,-12.157254750220744
0,111.38461538461539,-42.515876893014166,254.71099037199954,-12.17530655880619
0,111.47252747252747,-42.779677576941864,254.98279049033573,-12.231854985351667
0,111.56043956043958,-42.955544699560335,255.1735063525583,-12.25038774244684
0,111.64835164835166,-43.1314118221788,255.36414728886209,-12.269149280487698
0,111.64835164835166,-43.30727894479727,255.52619177555653,-12.345725461269579
0,111.73626373626375,-43.48314606741573,255.71674235603328,-12.364771055901615
0,111.82417582417584,-43.659013190034194,255.9072173784794,-12.384047795944845
0,111.91208791208793,-43.834880312652665,256.09761656222497,-12.403556647607877
0,112.00000000000001,-44.01074743527113,256.28793962660467,-12.423298570567283
0,112.0879120879121,-44.1866145578896,256.4781862909778,-12.443274517952489
0,112.17582417582419,-44.36248168050806,256.6683562747484,-12.46348543633075
0,112.26373626373628,-44.538348803126524,256.8584492973856,-12.483932265692465
0,112.35164835164836,-44.714215925744995,257.0484650784447,-12.50461593943679
0,112.43956043956045,-44.89008304836346,257.23840333758824,-12.525537384357316
0,112.52747252747254,-45.06595017098193,257.42826379460786,-12.546697520628209
0,112.61538461538463,-45.24181729360039,257.6180461694461,-12.568097261790497
0,112.70329670329672,-45.50561797752809,257.8887161432117,-12.6283278939579
0,112.7912087912088,-45.68148510014656,258.07833371571115,-12.650238967751905
0,112.87912087912089,-45.85735222276502,258.2678723499183,-12.672392527663705
0,112.96703296703298,-46.033219345383486,258.4573317679068,-12.69478945874034
0,113.05494505494507,-46.209086468001956,258.6467116920242,-12.717430639327151
0,113.14285714285715,-46.38495359062042,258.83601184491647,-12.740316941055553
0,113.23076923076924,-46.56082071323889,259.0252319495521,-12.76344922883128
0,113.31868131868133,-46.73668783585735,259.2143717292471,-12.786828360822701
0,113.40659340659342,-46.912554958475816,259.4034309076901,-12.810455188449547
0,113.4945054945055,-47.00048851978505,259.51151393893775,-12.795469152592583
0,113.58241758241759,-47.17635564240352,259.700418992232,-12.819562931228871
0,113.67032967032968,-47.352222765021985,259.8892426229133,-12.843906755220525
0,113.75824175824177,-47.52808988764045,260.07798455504656,-12.86850145074592
0,113.84615384615385,-47.70395701025892,260.26664451319164,-12.89334783718507
0,113.93406593406594,-47.87982413287738,260.4552222224307,-12.918446727109806
0,114.02197802197803,-48.05569125549585,260.64371740839516,-12.943798926274088
0,114.10989010989012,-48.231558378114315,260.8321297972939,-12.969405233604702
0,114.1978021978022,-48.40742550073278,261.02045911594087,-12.995266441192136
0,114.28571428571429,-48.58329262335125,261.2087050917837,-13.021383334281682
0,114.37362637362638,-48.75915974596971,261.39686745293193,-13.047756691264945
0,114.54945054945055,-48.93502686858818,261.61141669703744,-13.022713672418341
0,114.63736263736264,-49.110893991206645,261.79934255904504,-13.049795270062937
0,114.72527472527473,-49.28676111382511,261.98718370422006,-13.077136092381675
0,114.81318681318682,-49.46262823644358,262.1749398614753,-13.104736887164908
0,114.9010989010989,-49.55056179775281,262.2819197704628,-13.093147171841736
0,114.98901098901099,-49.726428920371276,262.4695131896477,-13.121236626605597
0,115.07692307692308,-49.90229604298974,262.65702079695416,-13.149588120703985
0,115.16483516483517,-50.07816316560821,262.8444423232597,-13.178202376207375
0,115.25274725274726,-50.25403028822667,263.03177750037815,-13.207080108267181
0,115.42857142857143,-50.42989741084514,263.2449806868412,-13.186244456108527
0,115.51648351648353,-50.605764533463606,263.432071321604,-13.21584813134629
0,115.60439560439562,-50.69369809477284,263.5385265926215,-13.205918868528565
0,115.69230769230771,-50.869565217391305,263.72545016894173,-13.236020593275502
0,115.7802197802198,-51.045432340009775,263.9122857287114,-13.266389577702805
0,115.86813186813188,-51.22129946262824,264.0990330064663,-13.297026494117175
0,116.04395604395606,-51.3971665852467,264.3113265412902,-13.279083567923442
0,116.13186813186815,-51.57303370786517,264.4978236139753,-13.310457573901779
0,116.21978021978023,-51.6609672691744,264.60382001317663,-13.301981453765094
0,116.30769230769232,-51.83683439179287,264.7901462041682,-13.333861120789203
0,116.39560439560441,-52.01270151441133,264.97638243954185,-13.36601228154099
0,116.57142857142858,-52.1885686370298,265.1879072873727,-13.35052800517279
0,116.65934065934067,-52.364435759648266,265.3738884157611,-13.383425118283498
0,116.74725274725276,-52.4523693209575,265.47949695213674,-13.376183683507838
0,116.83516483516485,-52.628236443575965,265.6653038913453,-13.409592510959124
0,116.92307692307693,-52.804103566194435,265.85101919793385,-13.443276207950559
0,117.09890109890111,-52.9799706888129,266.0617578964807,-13.430276925972274
0,117.1868131868132,-53.06790425012213,266.16705421305153,-13.42404312564362
0,117.09890109890111,-53.243771372740596,266.30242279484065,-13.552029158190289
0,117.01098901098902,-53.41963849535907,266.43820123745246,-13.67958825032799
0,116.83516483516485,-53.507572056668295,266.469265664385,-13.812924009157939
0,116.65934065934067,-53.59550561797753,266.50080640915075,-13.94598787626569
0,116.65934065934067,-53.683439179286765,266.58150793738264,-13.985974465149187
0,116.83516483516485,-53.85930630190523,266.79162415651416,-13.973526709259351
0,116.92307692307693,-54.03517342452369,266.9772334710313,-14.0077167422834
0,117.01098901098902,-54.123106985832926,267.08213388776295,-14.002000842578543
0,117.09890109890111,-54.2989741084514,267.26756741807134,-14.036709001862295
0,117.27472527472528,-54.47484123106986,267.47704985411525,-14.026297104017734
0,117.36263736263737,-54.65070835368832,267.66222116886837,-14.061767641606862
0,117.45054945054946,-54.73864191499756,267.76680176102155,-14.057073468030126
0,117.53846153846155,-54.91450903761602,267.95179462727987,-14.093066472538414
0,117.71428571428572,-55.09037616023449,268.16063148013205,-14.084705442902091
0,117.80219780219781,-55.17830972154373,268.2649732613671,-14.080795773756433
0,117.8901098901099,-55.35417684416219,268.4496129158007,-14.117801775317599
0,118.06593406593407,-55.53004396678065,268.65796745650636,-14.111015092683646
0,118.15384615384616,-55.61797752808989,268.762066789395,-14.107893904965142
0,118.24175824175825,-55.79384465070835,268.94634891100094,-14.145918643135309
0,118.41758241758242,-55.96971177332682,269.15421378297447,-14.140714064284872
0,118.50549450549451,-56.05764533463606,269.25806696357427,-14.138385186494835
0,118.5934065934066,-56.23351245725452,269.44198718479726,-14.177434185110101
0,118.76923076923077,-56.40937957987298,269.64935490209945,-14.173819169709233
0,118.85714285714286,-56.49731314118222,269.75295816275326,-14.172286281733852
0,118.94505494505495,-56.67318026380069,269.93651207335853,-14.212364849020624
0,119.12087912087912,-56.84904738641915,270.1433750263408,-14.210346559450597
0,119.20879120879121,-56.93698094772839,270.24672453851,-14.209613192494013
0,119.3846153846154,-57.11284807034685,270.4532585540664,-14.208698838119693
0,119.47252747252749,-57.200781631656085,270.5564426225138,-14.208518175268118
0,119.56043956043958,-57.37664875427455,270.739350027638,-14.25038125912571
0,119.73626373626375,-57.55251587689302,270.9453659760667,-14.251074890711358
0,119.82417582417584,-57.640449438202246,271.0482896049591,-14.251699295371736
0,120.00000000000001,-57.81631656082072,271.25396705921867,-14.253504044057731
0,120.0879120879121,-57.904250122129945,271.3567204367225,-14.25468468773927
0,120.26373626373628,-58.080117244748415,271.5620553661389,-14.257603250423918
0,120.35164835164836,-58.16805080605765,271.6646364648761,-14.259341459085087
0,120.43956043956045,-58.34391792867611,271.84659933549193,-14.303759756949031
0,120.61538461538463,-58.519785051294576,272.0513967573614,-14.308300660396437
0,120.70329670329672,-58.60771861260381,272.1537076441765,-14.310850996776699
0,120.87912087912089,-58.783585735222275,272.35815261351655,-14.316512113169024
0,120.96703296703298,-58.87151929653151,272.4602862311576,-14.31962315790675
0,121.14285714285715,-59.04738641914997,272.6643745641095,-14.32640686977384
0,121.23076923076924,-59.13531998045921,272.76632880971965,-14.330079791624218
0,121.40659340659342,-59.31118710307767,272.9700562790739,-14.337988391455253
0,121.4945054945055,-59.39912066438691,273.0718290284442,-14.342224314152487
0,121.67032967032968,-59.57498778700537,273.2751913649327,-14.35126000439767
0,121.75824175824177,-59.66292134831461,273.3767804731478,-14.3560600066597
0,121.93406593406594,-59.838788470933075,273.5797733667371,-14.366224899747818
0,122.02197802197803,-59.92672203224231,273.68117666882233,-14.371590015289135
0,122.1978021978022,-60.10258915486077,273.88379577000717,-14.38288613366091
0,122.37362637362638,-60.01465559355154,273.85043086011933,-14.262934631827765
0,122.54945054945055,-59.92672203224231,273.8175513968479,-14.142690933567316
0,122.72527472527473,-59.838788470933075,273.7851573831456,-14.022156994053566
0,122.9010989010989,-59.75085490962384,273.7532488158176,-13.90133476507859
0,123.07692307692308,-59.838788470933075,273.8775965705268,-13.869949210799396
0,123.16483516483517,-59.92672203224231,273.97867822483244,-13.876883944713226
0,123.34065934065936,-60.10258915486077,274.18064655847684,-13.891320957158076
0,123.42857142857144,-60.19052271617001,274.2815327296912,-13.898823427066059
0,123.60439560439562,-60.36638983878847,274.48310780590026,-13.914396760138205
0,123.69230769230771,-60.45432340009771,274.5837961990499,-13.922467804636456
0,123.86813186813188,-60.542256961406935,274.707430453383,-13.893712522602481
0,124.04395604395606,-60.718124084025405,274.9084199314074,-13.911045536247343
0,124.13186813186815,-60.80605764533463,275.0088136783945,-13.91999698655877
0,124.30769230769232,-60.9819247679531,275.2093978889239,-13.938470176995354
0,124.39560439560441,-61.06985832926233,275.30958783104586,-13.947992073250735
0,124.57142857142858,-61.15779189057157,275.43257168898725,-13.92156366584999
0,124.74725274725276,-61.33365901319004,275.6325511145412,-13.941801720892688
0,124.83516483516485,-61.42159257449927,275.7324367811222,-13.952206529249478
0,125.01098901098902,-61.597459697117735,275.9319987003956,-13.973588047609606
0,125.1868131868132,-61.68539325842697,276.0544052238275,-13.94917960799588
0,125.27472527472528,-61.7733268197362,276.15398062843985,-13.960468601333261
0,125.45054945054946,-61.94919394235467,276.3529182022171,-13.983619308428382
0,125.62637362637363,-62.037127503663896,276.47493200138115,-13.960609022469423
0,125.71428571428572,-62.12506106497313,276.5741910886502,-13.972783318267352
0,125.8901098901099,-62.300928187591595,276.77249216689603,-13.997705346249976
0,126.06593406593407,-62.38886174890083,276.89410289675163,-13.976094446685625
0,126.15384615384616,-62.476795310210065,276.99303954584076,-13.989155007180262
0,126.32967032967034,-62.652662432828535,277.19069184985864,-14.015850177923456
0,126.50549450549451,-62.74059599413776,277.311889040351,-13.995639661523219
0,126.5934065934066,-62.82852955544699,277.41049706841835,-14.009587293929512
0,126.76923076923077,-62.91646311675623,277.53148741457767,-13.990151850935582
0,126.94505494505495,-63.0923302393747,277.728261259242,-14.019247746970267
0,127.12087912087912,-63.00439667806546,277.6974274206243,-13.904411141460692
0,127.29670329670331,-62.91646311675623,277.66708382552315,-13.789288557805072
0,127.47252747252749,-62.82852955544699,277.6372306077725,-13.673882005044456
0,127.64835164835166,-62.74059599413776,277.6078678943487,-13.558193489488978
0,127.82417582417584,-62.82852955544699,277.7290591841733,-13.540387615599574
0,128.0,-62.91646311675623,277.85014416526025,-13.52304419472425
0,128.0879120879121,-63.00439667806546,277.9480925859825,-13.539194940488235
0,128.26373626373626,-63.18026380068393,278.1437527622995,-13.572071292643608
0,128.43956043956044,-63.26819736199316,278.26438708642945,-13.556128770873087
0,128.6153846153846,-63.356130923302395,278.3849099335535,-13.540648702549175
0,128.7032967032967,-63.44406448461163,278.48238953247966,-13.557999997565867
0,128.87912087912088,-63.61993160723009,278.6771064246545,-13.593277637754454
0,129.05494505494505,-63.70786516853933,278.797163694494,-13.57919838655376
0,129.23076923076925,-63.795798729848556,278.9171042487653,-13.565581447912269
0,129.31868131868134,-63.88373229115779,279.0141028591424,-13.584133344080708
0,129.49450549450552,-63.97166585246703,279.1338049998747,-13.571291366228817
0,129.6703296703297,-64.1475329750855,279.32731195644254,-13.609595565515864
0,129.84615384615387,-64.23546653639472,279.4466498115403,-13.597840968283744
0,130.02197802197804,-64.1475329750855,279.4185358600311,-13.484506199288568
0,130.19780219780222,-64.05959941377625,279.39091558080304,-13.37089578251155
0,130.3736263736264,-63.97166585246703,279.36378913285466,-13.257011747656655
0,130.54945054945057,-63.88373229115779,279.33715666861065,-13.142856121874972
0,130.72527472527474,-63.97166585246703,279.4568585343629,-13.13210966900785
0,130.90109890109892,-64.05959941377625,279.5764332031817,-13.121825114342627
0,130.989010989011,-64.1475329750855,279.6725579889225,-13.142884511302336
