event_name,overlap_pct,beta_center,lambda_center,erass_number,observation_time_center_utc,time_relative_to_gw_detection,observation_time_window
GW190720_000836,44.7944,54.014468,312.586573,eRASS4,2021-12-18 05:36:00.579,+882d 5h 27m 24.6s,10.410409541512195d
GW190720_000836,44.7944,54.014468,312.586573,eRASS4,2021-12-18 09:36:00.579,+882d 9h 27m 24.6s,10.410409541512195d
GW190720_000836,44.7944,54.014468,312.586573,eRASS4,2021-12-18 13:36:00.579,+882d 13h 27m 24.6s,10.410409541512195d
GW190720_000836,44.7944,54.014468,312.586573,eRASS4,2021-12-18 17:36:00.579,+882d 17h 27m 24.6s,10.410409541512195d
GW190720_000836,44.7944,54.014468,312.586573,eRASS4,2021-12-18 21:36:00.579,+882d 21h 27m 24.6s,10.410409541512195d
GW190720_000836,44.7944,54.014468,312.586573,eRASS4,2021-12-19 01:36:00.579,+883d 1h 27m 24.6s,10.410409541512195d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS1,2020-06-10 00:37:24.278,-1109d 10h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS1,2020-06-10 04:37:24.278,-1109d 6h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS1,2020-06-10 08:37:24.278,-1109d 2h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS1,2020-06-10 12:37:24.278,-1108d 22h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS1,2020-06-10 16:37:24.278,-1108d 18h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS1,2020-06-10 20:37:24.278,-1108d 14h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS1,2020-06-11 00:37:24.278,-1108d 10h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS2,2020-07-13 00:37:24.278,-1076d 10h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS2,2020-07-13 04:37:24.278,-1076d 6h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS2,2020-07-13 08:37:24.278,-1076d 2h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS2,2020-07-13 12:37:24.278,-1075d 22h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS2,2020-07-13 16:37:24.278,-1075d 18h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS2,2020-07-13 20:37:24.278,-1075d 14h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS2,2020-07-14 00:37:24.278,-1075d 10h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS3,2021-06-15 00:37:24.278,-739d 10h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS3,2021-06-15 04:37:24.278,-739d 6h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS3,2021-06-15 08:37:24.278,-739d 2h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS3,2021-06-15 12:37:24.278,-738d 22h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS3,2021-06-15 16:37:24.278,-738d 18h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS3,2021-06-15 20:37:24.278,-738d 14h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS3,2021-06-16 00:37:24.278,-738d 10h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS4,2021-07-13 00:37:24.278,-711d 10h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS4,2021-07-13 04:37:24.278,-711d 6h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS4,2021-07-13 08:37:24.278,-711d 2h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS4,2021-07-13 12:37:24.278,-710d 22h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS4,2021-07-13 16:37:24.278,-710d 18h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS4,2021-07-13 20:37:24.278,-710d 14h 53m 38.7s,65.73783336154438d
GW230624_113103,42.6905,-33.893052,110.558515,eRASS4,2021-07-14 00:37:24.278,-710d 10h 53m 38.7s,65.73783336154438d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS1,2020-06-10 00:37:57.265,-1204d 3h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS1,2020-06-10 04:37:57.265,-1203d 23h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS1,2020-06-10 08:37:57.265,-1203d 19h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS1,2020-06-10 12:37:57.265,-1203d 15h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS1,2020-06-10 16:37:57.265,-1203d 11h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS1,2020-06-10 20:37:57.265,-1203d 7h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS1,2020-06-11 00:37:57.265,-1203d 3h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS2,2020-07-19 00:37:57.265,-1165d 3h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS2,2020-07-19 04:37:57.265,-1164d 23h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS2,2020-07-19 08:37:57.265,-1164d 19h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS2,2020-07-19 12:37:57.265,-1164d 15h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS2,2020-07-19 16:37:57.265,-1164d 11h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS2,2020-07-19 20:37:57.265,-1164d 7h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS2,2020-07-20 00:37:57.265,-1164d 3h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS3,2021-06-15 00:37:57.265,-834d 3h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS3,2021-06-15 04:37:57.265,-833d 23h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS3,2021-06-15 08:37:57.265,-833d 19h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS3,2021-06-15 12:37:57.265,-833d 15h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS3,2021-06-15 16:37:57.265,-833d 11h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS3,2021-06-15 20:37:57.265,-833d 7h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS3,2021-06-16 00:37:57.265,-833d 3h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS4,2021-07-19 00:37:57.265,-800d 3h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS4,2021-07-19 04:37:57.265,-799d 23h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS4,2021-07-19 08:37:57.265,-799d 19h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS4,2021-07-19 12:37:57.265,-799d 15h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS4,2021-07-19 16:37:57.265,-799d 11h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS4,2021-07-19 20:37:57.265,-799d 7h 59m 31.7s,100.23871648206708d
GW230927_043729,37.7259,-33.068385,116.566828,eRASS4,2021-07-20 00:37:57.265,-799d 3h 59m 31.7s,100.23871648206708d
