event_name,overlap_pct,beta_center,lambda_center,erass_number,observation_time_center_utc,time_relative_to_gw_detection,observation_time_window
GW190720_000836,99.514,55.664238,311.605495,eRASS3,2021-02-02 01:37:06.570,+563d 1h 28m 30.6s,11.385125039903983d
GW190720_000836,99.514,55.664238,311.605495,eRASS4,2021-12-18 01:37:06.570,+882d 1h 28m 30.6s,11.385125039903983d
GW190720_000836,99.514,55.664238,311.605495,eRASS4,2021-12-18 05:37:06.570,+882d 5h 28m 30.6s,11.385125039903983d
GW190720_000836,99.514,55.664238,311.605495,eRASS4,2021-12-18 09:37:06.570,+882d 9h 28m 30.6s,11.385125039903983d
GW190720_000836,99.514,55.664238,311.605495,eRASS4,2021-12-18 13:37:06.570,+882d 13h 28m 30.6s,11.385125039903983d
GW190720_000836,99.514,55.664238,311.605495,eRASS4,2021-12-18 17:37:06.570,+882d 17h 28m 30.6s,11.385125039903983d
GW190720_000836,99.514,55.664238,311.605495,eRASS4,2021-12-18 21:37:06.570,+882d 21h 28m 30.6s,11.385125039903983d
GW190720_000836,99.514,55.664238,311.605495,eRASS4,2021-12-19 01:37:06.570,+883d 1h 28m 30.6s,11.385125039903983d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS1,2020-06-10 00:28:03.375,+122d 11h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS1,2020-06-10 04:28:03.375,+122d 15h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS1,2020-06-10 08:28:03.375,+122d 19h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS1,2020-06-10 12:28:03.375,+122d 23h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS1,2020-06-10 16:28:03.375,+123d 3h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS1,2020-06-10 20:28:03.375,+123d 7h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS1,2020-06-11 00:28:03.375,+123d 11h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS2,2020-08-30 00:28:03.375,+203d 11h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS2,2020-08-30 04:28:03.375,+203d 15h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS2,2020-08-30 08:28:03.375,+203d 19h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS2,2020-08-30 12:28:03.375,+203d 23h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS2,2020-08-30 16:28:03.375,+204d 3h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS2,2020-08-30 20:28:03.375,+204d 7h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS2,2020-08-31 00:28:03.375,+204d 11h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS3,2021-06-15 00:28:03.375,+492d 11h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS3,2021-06-15 04:28:03.375,+492d 15h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS3,2021-06-15 08:28:03.375,+492d 19h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS3,2021-06-15 12:28:03.375,+492d 23h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS3,2021-06-15 16:28:03.375,+493d 3h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS3,2021-06-15 20:28:03.375,+493d 7h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS3,2021-06-16 00:28:03.375,+493d 11h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS4,2021-08-30 00:28:03.375,+568d 11h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS4,2021-08-30 04:28:03.375,+568d 15h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS4,2021-08-30 08:28:03.375,+568d 19h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS4,2021-08-30 12:28:03.375,+568d 23h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS4,2021-08-30 16:28:03.375,+569d 3h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS4,2021-08-30 20:28:03.375,+569d 7h 26m 46.4s,10.307164565586731d
GW200208_130117,78.3021,-47.915618,156.703334,eRASS4,2021-08-31 00:28:03.375,+569d 11h 26m 46.4s,10.307164565586731d
GW190930_133541,64.1313,36.156178,45.906782,eRASS1,2020-05-06 01:24:06.247,+218d 11h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS1,2020-05-06 05:24:06.247,+218d 15h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS1,2020-05-06 09:24:06.247,+218d 19h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS1,2020-05-06 13:24:06.247,+218d 23h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS1,2020-05-06 17:24:06.247,+219d 3h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS1,2020-05-06 21:24:06.247,+219d 7h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS1,2020-05-07 01:24:06.247,+219d 11h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS2,2020-06-11 01:24:06.247,+254d 11h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS2,2020-06-11 05:24:06.247,+254d 15h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS2,2020-06-11 09:24:06.247,+254d 19h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS2,2020-06-11 13:24:06.247,+254d 23h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS2,2020-06-11 17:24:06.247,+255d 3h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS2,2020-06-11 21:24:06.247,+255d 7h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS2,2020-06-12 01:24:06.247,+255d 11h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS3,2021-05-07 01:24:06.247,+584d 11h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS3,2021-05-07 05:24:06.247,+584d 15h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS3,2021-05-07 09:24:06.247,+584d 19h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS3,2021-05-07 13:24:06.247,+584d 23h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS3,2021-05-07 17:24:06.247,+585d 3h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS3,2021-05-07 21:24:06.247,+585d 7h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS3,2021-05-08 01:24:06.247,+585d 11h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS4,2021-06-16 01:24:06.247,+624d 11h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS4,2021-06-16 05:24:06.247,+624d 15h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS4,2021-06-16 09:24:06.247,+624d 19h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS4,2021-06-16 13:24:06.247,+624d 23h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS4,2021-06-16 17:24:06.247,+625d 3h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS4,2021-06-16 21:24:06.247,+625d 7h 48m 25.2s,359.99963019455555d
GW190930_133541,64.1313,36.156178,45.906782,eRASS4,2021-06-17 01:24:06.247,+625d 11h 48m 25.2s,359.99963019455555d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS1,2019-12-24 00:58:27.571,+169d 15h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS1,2019-12-24 04:58:27.571,+169d 19h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS1,2019-12-24 08:58:27.571,+169d 23h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS1,2019-12-24 12:58:27.571,+170d 3h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS1,2019-12-24 16:58:27.571,+170d 7h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS1,2019-12-24 20:58:27.571,+170d 11h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS1,2019-12-25 00:58:27.571,+170d 15h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS2,2020-12-14 00:58:27.571,+525d 15h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS2,2020-12-14 04:58:27.571,+525d 19h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS2,2020-12-14 08:58:27.571,+525d 23h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS2,2020-12-14 12:58:27.571,+526d 3h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS2,2020-12-14 16:58:27.571,+526d 7h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS2,2020-12-14 20:58:27.571,+526d 11h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS2,2020-12-15 00:58:27.571,+526d 15h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS3,2020-12-23 00:58:27.571,+534d 15h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS3,2020-12-23 04:58:27.571,+534d 19h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS3,2020-12-23 08:58:27.571,+534d 23h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS3,2020-12-23 12:58:27.571,+535d 3h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS3,2020-12-23 16:58:27.571,+535d 7h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS3,2020-12-23 20:58:27.571,+535d 11h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS3,2020-12-24 00:58:27.571,+535d 15h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS4,2021-12-18 00:58:27.571,+894d 15h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS4,2021-12-18 04:58:27.571,+894d 19h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS4,2021-12-18 08:58:27.571,+894d 23h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS4,2021-12-18 12:58:27.571,+895d 3h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS4,2021-12-18 16:58:27.571,+895d 7h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS4,2021-12-18 20:58:27.571,+895d 11h 25m 1.6s,359.9974395141077d
GW190707_093326,62.3702,-2.310723,271.812744,eRASS4,2021-12-19 00:58:27.571,+895d 15h 25m 1.6s,359.9974395141077d
GW190828_065509,58.528,-60.758313,173.896751,eRASS1,2019-12-13 00:19:29.667,+106d 17h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS1,2019-12-13 04:19:29.667,+106d 21h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS1,2019-12-13 08:19:29.667,+107d 1h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS1,2019-12-13 12:19:29.667,+107d 5h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS1,2019-12-13 16:19:29.667,+107d 9h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS1,2019-12-13 20:19:29.667,+107d 13h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS1,2019-12-14 00:19:29.667,+107d 17h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS2,2020-09-17 00:19:29.667,+385d 17h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS2,2020-09-17 04:19:29.667,+385d 21h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS2,2020-09-17 08:19:29.667,+386d 1h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS2,2020-09-17 12:19:29.667,+386d 5h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS2,2020-09-17 16:19:29.667,+386d 9h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS2,2020-09-17 20:19:29.667,+386d 13h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS2,2020-09-18 00:19:29.667,+386d 17h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS3,2020-12-15 00:19:29.667,+474d 17h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS3,2020-12-15 04:19:29.667,+474d 21h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS3,2020-12-15 08:19:29.667,+475d 1h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS3,2020-12-15 12:19:29.667,+475d 5h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS3,2020-12-15 16:19:29.667,+475d 9h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS3,2020-12-15 20:19:29.667,+475d 13h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS3,2020-12-16 00:19:29.667,+475d 17h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS4,2021-09-17 00:19:29.667,+750d 17h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS4,2021-09-17 04:19:29.667,+750d 21h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS4,2021-09-17 08:19:29.667,+751d 1h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS4,2021-09-17 12:19:29.667,+751d 5h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS4,2021-09-17 16:19:29.667,+751d 9h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS4,2021-09-17 20:19:29.667,+751d 13h 24m 20.7s,142.30556154629858d
GW190828_065509,58.528,-60.758313,173.896751,eRASS4,2021-09-18 00:19:29.667,+751d 17h 24m 20.7s,142.30556154629858d
