event_name,overlap_pct,beta_center,lambda_center,erass_number,observation_time_center_utc,time_relative_to_gw_detection,observation_time_window
GW200208_130117,100.0000,-49.028249,157.067823,eRASS3,2021-06-15 04:27:18.870,+492d 15h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS3,2021-06-15 08:27:18.870,+492d 19h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS3,2021-06-15 12:27:18.870,+492d 23h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS3,2021-06-15 16:27:18.870,+493d 3h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS3,2021-06-15 20:27:18.870,+493d 7h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS3,2021-06-16 00:27:18.870,+493d 11h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS4,2021-08-31 00:27:18.870,+569d 11h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS4,2021-08-31 04:27:18.870,+569d 15h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS4,2021-08-31 08:27:18.870,+569d 19h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS4,2021-08-31 12:27:18.870,+569d 23h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS4,2021-08-31 16:27:18.870,+570d 3h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS4,2021-08-31 20:27:18.870,+570d 7h 26m 1.9s,10.307164565586731d
GW200208_130117,100.0000,-49.028249,157.067823,eRASS4,2021-09-01 00:27:18.870,+570d 11h 26m 1.9s,10.307164565586731d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS1,2020-06-10 00:37:25.191,-1157d 2h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS1,2020-06-10 04:37:25.191,-1156d 22h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS1,2020-06-10 08:37:25.191,-1156d 18h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS1,2020-06-10 12:37:25.191,-1156d 14h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS1,2020-06-10 16:37:25.191,-1156d 10h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS1,2020-06-10 20:37:25.191,-1156d 6h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS1,2020-06-11 00:37:25.191,-1156d 2h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS2,2020-06-28 00:37:25.191,-1139d 2h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS2,2020-06-28 04:37:25.191,-1138d 22h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS2,2020-06-28 08:37:25.191,-1138d 18h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS2,2020-06-28 12:37:25.191,-1138d 14h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS2,2020-06-28 16:37:25.191,-1138d 10h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS2,2020-06-28 20:37:25.191,-1138d 6h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS2,2020-06-29 00:37:25.191,-1138d 2h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS3,2021-06-15 00:37:25.191,-787d 2h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS3,2021-06-15 04:37:25.191,-786d 22h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS3,2021-06-15 08:37:25.191,-786d 18h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS3,2021-06-15 12:37:25.191,-786d 14h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS3,2021-06-15 16:37:25.191,-786d 10h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS3,2021-06-15 20:37:25.191,-786d 6h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS3,2021-06-16 00:37:25.191,-786d 2h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS4,2021-06-28 00:37:25.191,-774d 2h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS4,2021-06-28 04:37:25.191,-773d 22h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS4,2021-06-28 08:37:25.191,-773d 18h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS4,2021-06-28 12:37:25.191,-773d 14h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS4,2021-06-28 16:37:25.191,-773d 10h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS4,2021-06-28 20:37:25.191,-773d 6h 43m 50.8s,110.19686231324145d
GW230811_032116,94.7888,-33.870215,96.146430,eRASS4,2021-06-29 00:37:25.191,-773d 2h 43m 50.8s,110.19686231324145d
GW190521_074359,91.2803,40.349615,280.088530,eRASS1,2020-01-01 01:26:53.985,+224d 17h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS1,2020-01-01 05:26:53.985,+224d 21h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS1,2020-01-01 09:26:53.985,+225d 1h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS1,2020-01-01 13:26:53.985,+225d 5h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS1,2020-01-01 17:26:53.985,+225d 9h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS1,2020-01-01 21:26:53.985,+225d 13h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS1,2020-01-02 01:26:53.985,+225d 17h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS2,2020-12-14 01:26:53.985,+572d 17h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS2,2020-12-14 05:26:53.985,+572d 21h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS2,2020-12-14 09:26:53.985,+573d 1h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS2,2020-12-14 13:26:53.985,+573d 5h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS2,2020-12-14 17:26:53.985,+573d 9h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS2,2020-12-14 21:26:53.985,+573d 13h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS2,2020-12-15 01:26:53.985,+573d 17h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS3,2021-01-01 01:26:53.985,+590d 17h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS3,2021-01-01 05:26:53.985,+590d 21h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS3,2021-01-01 09:26:53.985,+591d 1h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS3,2021-01-01 13:26:53.985,+591d 5h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS3,2021-01-01 17:26:53.985,+591d 9h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS3,2021-01-01 21:26:53.985,+591d 13h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS3,2021-01-02 01:26:53.985,+591d 17h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS4,2021-12-18 01:26:53.985,+941d 17h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS4,2021-12-18 05:26:53.985,+941d 21h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS4,2021-12-18 09:26:53.985,+942d 1h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS4,2021-12-18 13:26:53.985,+942d 5h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS4,2021-12-18 17:26:53.985,+942d 9h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS4,2021-12-18 21:26:53.985,+942d 13h 42m 55.0s,103.14520463853415d
GW190521_074359,91.2803,40.349615,280.088530,eRASS4,2021-12-19 01:26:53.985,+942d 17h 42m 55.0s,103.14520463853415d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS1,2020-06-10 00:19:34.302,-1171d 3h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS1,2020-06-10 04:19:34.302,-1170d 23h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS1,2020-06-10 08:19:34.302,-1170d 19h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS1,2020-06-10 12:19:34.302,-1170d 15h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS1,2020-06-10 16:19:34.302,-1170d 11h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS1,2020-06-10 20:19:34.302,-1170d 7h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS1,2020-06-11 00:19:34.302,-1170d 3h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS2,2020-08-20 00:19:34.302,-1100d 3h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS2,2020-08-20 04:19:34.302,-1099d 23h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS2,2020-08-20 08:19:34.302,-1099d 19h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS2,2020-08-20 12:19:34.302,-1099d 15h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS2,2020-08-20 16:19:34.302,-1099d 11h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS2,2020-08-20 20:19:34.302,-1099d 7h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS2,2020-08-21 00:19:34.302,-1099d 3h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS3,2021-06-15 00:19:34.302,-801d 3h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS3,2021-06-15 04:19:34.302,-800d 23h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS3,2021-06-15 08:19:34.302,-800d 19h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS3,2021-06-15 12:19:34.302,-800d 15h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS3,2021-06-15 16:19:34.302,-800d 11h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS3,2021-06-15 20:19:34.302,-800d 7h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS3,2021-06-16 00:19:34.302,-800d 3h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS4,2021-08-20 00:19:34.302,-735d 3h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS4,2021-08-20 04:19:34.302,-734d 23h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS4,2021-08-20 08:19:34.302,-734d 19h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS4,2021-08-20 12:19:34.302,-734d 15h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS4,2021-08-20 16:19:34.302,-734d 11h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS4,2021-08-20 20:19:34.302,-734d 7h 53m 59.7s,359.9984369322669d
GW230825_041334,91.1513,-60.642438,146.772652,eRASS4,2021-08-21 00:19:34.302,-734d 3h 53m 59.7s,359.9984369322669d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS1,2019-12-13 00:28:37.672,-1392d 1h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS1,2019-12-13 04:28:37.672,-1391d 21h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS1,2019-12-13 08:28:37.672,-1391d 17h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS1,2019-12-13 12:28:37.672,-1391d 13h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS1,2019-12-13 16:28:37.672,-1391d 9h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS1,2019-12-13 20:28:37.672,-1391d 5h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS1,2019-12-14 00:28:37.672,-1391d 1h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS2,2020-10-01 00:28:37.672,-1099d 1h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS2,2020-10-01 04:28:37.672,-1098d 21h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS2,2020-10-01 08:28:37.672,-1098d 17h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS2,2020-10-01 12:28:37.672,-1098d 13h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS2,2020-10-01 16:28:37.672,-1098d 9h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS2,2020-10-01 20:28:37.672,-1098d 5h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS2,2020-10-02 00:28:37.672,-1098d 1h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS3,2020-12-15 00:28:37.672,-1024d 1h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS3,2020-12-15 04:28:37.672,-1023d 21h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS3,2020-12-15 08:28:37.672,-1023d 17h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS3,2020-12-15 12:28:37.672,-1023d 13h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS3,2020-12-15 16:28:37.672,-1023d 9h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS3,2020-12-15 20:28:37.672,-1023d 5h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS3,2020-12-16 00:28:37.672,-1023d 1h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS4,2021-10-01 00:28:37.672,-734d 1h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS4,2021-10-01 04:28:37.672,-733d 21h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS4,2021-10-01 08:28:37.672,-733d 17h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS4,2021-10-01 12:28:37.672,-733d 13h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS4,2021-10-01 16:28:37.672,-733d 9h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS4,2021-10-01 20:28:37.672,-733d 5h 41m 52.3s,359.99921312911283d
GW231005_021030,86.4859,-47.058201,188.141355,eRASS4,2021-10-02 00:28:37.672,-733d 1h 41m 52.3s,359.99921312911283d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS1,2020-06-10 00:33:57.834,-1199d 3h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS1,2020-06-10 04:33:57.834,-1198d 23h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS1,2020-06-10 08:33:57.834,-1198d 19h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS1,2020-06-10 12:33:57.834,-1198d 15h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS1,2020-06-10 16:33:57.834,-1198d 11h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS1,2020-06-10 20:33:57.834,-1198d 7h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS1,2020-06-11 00:33:57.834,-1198d 3h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS2,2020-07-26 00:33:57.834,-1153d 3h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS2,2020-07-26 04:33:57.834,-1152d 23h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS2,2020-07-26 08:33:57.834,-1152d 19h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS2,2020-07-26 12:33:57.834,-1152d 15h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS2,2020-07-26 16:33:57.834,-1152d 11h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS2,2020-07-26 20:33:57.834,-1152d 7h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS2,2020-07-27 00:33:57.834,-1152d 3h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS3,2021-06-15 00:33:57.834,-829d 3h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS3,2021-06-15 04:33:57.834,-828d 23h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS3,2021-06-15 08:33:57.834,-828d 19h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS3,2021-06-15 12:33:57.834,-828d 15h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS3,2021-06-15 16:33:57.834,-828d 11h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS3,2021-06-15 20:33:57.834,-828d 7h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS3,2021-06-16 00:33:57.834,-828d 3h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS4,2021-07-27 00:33:57.834,-787d 3h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS4,2021-07-27 04:33:57.834,-786d 23h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS4,2021-07-27 08:33:57.834,-786d 19h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS4,2021-07-27 12:33:57.834,-786d 15h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS4,2021-07-27 16:33:57.834,-786d 11h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS4,2021-07-27 20:33:57.834,-786d 7h 33m 0.2s,359.9987399203729d
GW230922_040658,82.5602,-39.054158,123.438396,eRASS4,2021-07-28 00:33:57.834,-786d 3h 33m 0.2s,359.9987399203729d
GW190727_060333,77.7814,48.424884,24.802236,eRASS1,2020-04-15 01:32:16.995,+262d 19h 28m 44.0s,210.41960025521405d
GW190727_060333,77.7814,48.424884,24.802236,eRASS1,2020-04-15 05:32:16.995,+262d 23h 28m 44.0s,210.41960025521405d
GW190727_060333,77.7814,48.424884,24.802236,eRASS1,2020-04-15 09:32:16.995,+263d 3h 28m 44.0s,210.41960025521405d
GW190727_060333,77.7814,48.424884,24.802236,eRASS1,2020-04-15 13:32:16.995,+263d 7h 28m 44.0s,210.41960025521405d
GW190727_060333,77.7814,48.424884,24.802236,eRASS1,2020-04-15 17:32:16.995,+263d 11h 28m 44.0s,210.41960025521405d
